抽二十五的射门点数终于攒到7个进球了,2020-03-28 18:40:20,"['足球', '游戏', '手机游戏', '手机游戏', 'FIFA足球世界']",-,"['贝尔100啦', '灵魂跳水队，后继有人了……', 'MC 致敬黑曼巴  科比', '不氪金FIFA玩家欧冠激战花300射门点数第五抽......106jia会出谁？？？？！', '《少年》致C罗 超燃混剪-我还是曾经那个踢球的少年', '再现煤球王经典进球，只可惜，是我队伍里的11号', '《FIFA足球世界》机器人蛊惑行为', '【小苦】进来吸欧！精选梅西！又是一发入魂！小苦欧皇！', '欧啦！！', 'FIFA足球世界  偷渡成功', 'fifa足球世界300射门币开包', 'FIFA足球：非酋开包#足球##足球游', '【ffw goal】菲戈：阿利森（松）你绊我也没用球也进了', 'FIFA足球世界 欧了欧了', 'C罗：我本红魔，只是归家', 'fifa足球世界：全网最黑传奇交换！哭了', 'FIFA传奇开包尝试漂白后偷渡……', 'FIFA足球世界神秘宝箱，C罗，费迪南德。', '【FIFA足球世界】6阶瓦刀上7!', '【FIFA足球世界】惊了，欧冠卡包这爆率。。。。']",100000470,126,0,4,0,0,0,1,['抽25能有7个？！[酸了]']
哥哥，怎么能吃陌生人给的糖呢？,2020-03-28 18:56:05,"['生活', '其他', '帅哥', '哥哥', '抖音', 'tiktok', '土味']","tiktok
BGM：除了春天爱情和樱花（IU）","['【身边的素人帅哥】阿伟死了一眼万年的帅哥们', '【鸡笼警告】看看谁又可以了？', '一个抖音上的dd', 'payton短合集', '抖音上很好听的一首韩文歌 无限循环10遍', '英国直男能不能认出B站女装大佬？看完后怀疑人生【陈瀚Siri】', '大悲咒 (高音质悦耳版) (珍藏精选版)', '邻    里    和    睦', '文 化 入 侵', '在苹果店喊一声“嘿，siri”', '抖音人做的HRHR很快乐', '感觉就像做梦一样-周某', '逐渐沙雕…', '帅哥的翻唱，也不... 不过如此', '英文版太好笑了吧，这还是我看过的西游记吗', '当代达芬奇！', '男人最真实的一面', 'B站最神秘的4个用户', '如何制作一个水印', '妈妈接受了我的女友 从被出柜到妈妈拉我柜门/变性?家暴! 12年出柜经历']",100000492,648,0,17,3,2,1,11,"['希望这个视频不要引出来一大堆连高精的本质内含都不知道的迫真“猎奇”爱好者。', '先声明一下，相信大部分人都是因为这个特殊的av号找过来的，先恭喜一下此UP，在乱序av号里还能被抽中成为幸运者\n但是还得说一下重要的几点：\n1.禁止发生类似av88888888的轰炸事件，顺从UP主的意愿\n2.禁止小鬼去乱刷那五个数字，尤其是弹幕\n3.评论区尽量少出现“多打几个0”“少打几个0”，原因可参见av100492\n欢迎留言补充', '1492：好听的东方曲pv\n104⑨2：关于创价协会的福利.....\n100492：牛头人之类的游戏\n1000492：自制炮姐mv\n10000492: 游戏《战地1》实况\n100000492：抖音转载视频\n[doge]非小鬼', '直球辱骂不可取，小鬼行为更不可取', '右事被诶微号迫[热词系列_害]的视频']"
触漫P图教程,2020-03-28 20:08:03,"['生活', '日常', 'P图', '美图', '触漫']",-,"['【线描、森系】零基础攻克ps绘画操作技巧', '【凹凸世界MMD】柠凯瑞金四人-KING-(客官生贺)', '【凹凸世界/瑞金】金的心意便当', '【触漫封面】Q版教程', '如何把一个触漫人物p成一个丧系的壁纸呢', '触漫唯美p图教程', '触漫', '用触漫人物P图', '触漫p图过程', '当触漫小学生盯上了V家', '一个很水的触漫修图', '触漫p图', '触漫 小清新系列壁纸', '【教程】什么？手机也能p图？', '触漫日常修图内涵翻车警告', 'HiM的一生', '伪装学渣 触漫p图 剪映mv', '【凹凸世界】都说了我没怀孕啊！！！！！', '触漫P图教程', '【p图】触漫人物p图教程', '抖音已黑化的触漫大佬']",100000494,294,0,1,4,0,3,7,['这不是P图而且发触漫懂？']
文明时代2大唐雄风,2020-03-28 19:43:02,"['游戏', '单机游戏', '新人', '文明时代', '唐朝']",-,"['【史图馆】四分钟看完人类文明发展史 亚非欧', '最良心文明时代2bug   作弊码   方法介绍', '文明时代2：我大唐去哪了????', '文明时代2  唐朝  唐玄宗', '【文明时代2】虚无mod————乱世大唐！', '『架空』文明时代2 大唐由盛转衰', '《文明时代2手机版》史诗级战略游戏登录安卓平台！', '〖文明时代2/声之〗文2中那些激动人心的时刻合集', '〖文明时代2/声之〗你可能不知道的叛军妙用', '文明时代2  大唐中兴！', '文明时代2－唐朝', '当唐朝穿越到南宋会发生什么【文明时代2】', '文明时代2：大唐帝国的统一', '文明时代2：大唐再次南征，一统印度', '文明时代2虚无 公元960年，宋朝成立（划掉），唐朝统一中国', '文明时代2虚无，今天是美国核平的一天', '文明时代2虚无 盛唐', '文明时代2：秦朝一通天下', '文明时代2 大唐末年五代十国...？？？末个屁！', '【文明时代二】西北有孤忠——归义军复兴大唐！']",100000496,218,0,6,3,1,0,13,"['厌战度感人', '[doge]我来了', 'up主视频做的不错哦，给你点赞啦，互相支持一下吧BV1F5411r7BA', '第一']"
【Hey! Sαy! JUMP】Itajan 20200328 再挑戰！漢字檢測2級！,2020-03-28 20:47:55,"['薮宏太', '高木雄也', '八乙女光', '知念侑李', '伊野尾慧', '娱乐', '明星', '明星', '山田涼介', '有岡大貴', '岡本圭人', '中島裕翔', 'Hey! Sαy! JUMP']","いたジャン
各種小劇場太可愛了哈哈哈哈哈！","['【BEST_5】 20200330 杰尼斯世界  Happy LIVE with YOU-JUMP cut', '【Hey! Sαy! JUMP】攻頂HighJUMP 20190921 漢字檢測3級 & 猜不同', '【HSJ字幕组】Hey! Say! JUMP 20200404 攻顶 学霸组VS超级天才VS学渣三人 准一级汉字会及格吗？', '【HSJ字幕组】Hey! Say! JUMP 20200328 攻顶 二兄养七弟 学霸的反击', '【320℃】20200319 Ultra JUMP', '【Hey! Say! JUMP】HSJ字幕组 20200321 攻顶 逃脱危机 第三弹！后半战！', '【HSJ字幕组】鬼牌VS JUMP', '【320℃】~Hey! Say! JUMP的聚餐~', '【Hey! Sαy! JUMP】上を向いて歩こう！', '【Hey! Say! JUMP】HSJ字幕组 20200314 攻顶 逃脱危机 第三弹！真正的前辈来了？！', '【BEST_5】20200321 攻顶HIGH JUMP', '【BEST_5】 20200328 攻顶 HIGH JUMP', '【Hey! Say! JUMP】HSJ字幕组 20200307 攻顶 逃脱危机！成年人能力测试！', '【320℃】20200305 Ultra JUMP', '【Hey! Say! JUMP】[HSJ字幕组] 20200208 いただきハイジャンプ 攻顶 全员企划', '【慧宝】国内首个内置伊野尾慧语音包的人工智能', '【OMURICE】全聚德的一次愉快聚会（中字）', '攻顶jump--吉本之花山田凉介cut（更新至第四弹）', 'chuchu   32CUT', '【山知甜念】 Muah Muah']",100000506,1154,11,2,24,4,1,47,"['抱抱我家炸毛宝宝[捂眼][捂眼]', '大学不白读，哈哈哈']"
从健康节目里学的一道菜洋葱炒虾米，营养升级翻倍，春日美食家,2020-03-28 18:42:45,"['家常菜', '美食', '美食', '美食制作', '花样美食挑战', '制作教程', '美食制作', '美食圈', '洋葱', '美食视频', '美食vlog', '洋葱炒虾米', '虾米']",食材：洋葱和虾米,"['洋葱和它才是天生一对，这样做好吃营养更养人，让你越吃越健康', '一颗洋葱就能惊艳全场，你信么！', '1个洋葱，2个鸡蛋，不炒不炖不油炸，简单一做，比大鱼大肉还香！', '简直不要太好吃，家庭版的香辣土豆片，成本只要6元，百吃不厌的下饭神器', '大厨教你做一道丝瓜炒虾米的做法，丝瓜翠绿不变黑，汤汁也好吃', '一颗洋葱就是一盘菜，配上它，养颜清脂抗衰老！', '这才是大虾最好吃的做法，自从学会了我家一周吃5次，比饭店的香【姜葱炒虾-震倒楼】', '【上班族的便当】-虾仁西蓝花，西蓝花这么吃无敌了！', '大厨教你做虾米炒萝卜丝，鲜香可口，好吃又补钙，做法还简单', '洋葱虾', '烧烤味的洋葱炒虾', '4 种方式切洋葱，眼泪不会再汹涌', '简单快捷便当做法，洋葱炒大虾是首选，色香味全有同事看了会馋哭', '虾米饼-剩米饭也能有春天', '【M】【素颜吃播】香喷喷洋葱炒虾，配生菜包粉条。尝试淑女的一期。', '牛肉这样吃真过瘾，一次做一大盆，孩子也喜欢', '【印度五爷】香喷喷的炸虾搭配洋葱翻炒后香甜可口', '农村这种野货这么炒最好做下酒菜', '""护照""议题？解放军说了“我国台湾地区”，台湾妹子支持统一期待红本本', '大厨教你炝炒包菜的家常做法，简单美味，脆嫩可口，上桌就扫光']",100000508,91,0,0,2,2,0,4
02磨皮软件的用法和圆脸方脸胖脸的修饰方法和注意点  第五节,2020-03-28 21:18:27,"['PS教程', '生活', '日常', '职场加油站', '学习', '修图', '后期教程', '后期修图', '人像修图', '修图教程']",,"['200W播放的搞笑PS教学！分分钟入门上手！', '快速有效的人像精修磨皮法', '「PS教程」人像后期——嘴部处理', '飞思软件中文版Capture One使用教程', '【摄影教程】PS后期最强软件DR4.5教程DR4磨皮插件升级版', '如何制作一个水印', 'PS磨皮软件的用法和圆脸方脸胖脸的修饰方法和注意点  第八节', '02磨皮软件的用法和圆脸方脸胖脸的修饰方法和注意点  第三节', '【中字】时尚修图 教你如何快速修饰人像脸部', '02磨皮软件的用法和圆脸方脸胖脸的修饰方法和注意点  第七节', '【PS教学简单哥教学视频】给照片添加下雪效果的动态效果，分分钟让照片变得唯美起来！（有字幕奥）', 'PS教程：教你用PS制作时尚比基尼调色案效果', '02磨皮软件的用法和圆脸方脸胖脸的修饰方法和注意点  第四节', '「小栗的拍照日常」教你如何在生活中不起眼的地方拍出好看的照片～再也不怕拍照不好看啦', '最新PS磨皮插件一键磨皮使用教程', '02磨皮软件的用法和圆脸方脸胖脸的修饰方法和注意点  第八节', '【一看就会的人像精修】脸到用时方恨丑，P过之后啥都有……', '02磨皮软件的用法和圆脸方脸胖脸的修饰方法和注意点  第七节', 'PS修图高级教程——人物瘦身及塑造玲珑身材 第三节']",100000514,36,0,1,1,0,0,0,['1e+514，噔噔咚']
【生肉】在房间里露营怎么样 第1集,2020-03-28 21:25:37,"['MAD', '动画', 'MAD·AMV', 'MAD.AMV', '动漫', '治愈向', '搖曳露營△']","「山梨县的邮票集会 第一晩」

""へやキャン△どうでしょう「山梨激走・スタンプラリー完全制覇の旅 第一夜""
我从Nico Nico Douga撤离了。","['妈妈会唱《未闻花名》是什么样的体验？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？', '【进撃の巨人】我们可以死，但一定不能输！！', '优 质 Omega', '请问UP主，这是什么动画？【阅片无数01】', '摇曳露营△特別企划–花守由美里 第一次的露营入门 01【DHR百合組】', '【720P】摇曳百合 夏日时光+暑假时光合集【K-sub】', '请问UP主，这是什么动画难度加强版！【阅片无数02】', '【SCP基金会|3549手书】话唠面具和小疫医纯甜饼(●°u°●) 」', '『室内露营△』主題歌「The Sunshower」／亜咲花', '【高燃/踩点】前方高燃!享受刀与剑的视觉盛宴', '【个人字幕】DGS第676话 「水曜どうでしょう」嘉宾回 后篇', '北海道旅行指南 1周只花3.5k块', '【生肉】摇曳露营△道具介绍\u3000志摩リン編\u3000＃1', '【摇曳露营△】【中日双语字幕】OST附赠小剧场 第1集', '[MAD/AMV 治愈] 我记得你的名字，却听不到你的声音~', '【个人字幕】DGS第675话 「水曜どうでしょう」嘉宾回 前篇', '《 海 王 》', '【5月/樱井孝宏/OVA】房间露营△新作 特别篇 PV【MCE汉化组】', '【FLASH】《FADING》大一flash作业', '【处处吻】 愣着干嘛 进来认领老婆啊', '《屌丝男士》大鹏乔杉 大保健历险记']",100000519,564,0,2,3,2,1,7,"['up主做得很不错了，二连了，没硬币很抱歉，相互支持一下吧BV1D64y1M7H3，点关注了，互粉吗？', 'up加油！二连了！视频做的很棒[热词系列_吹爆] [热词系列_三连][打call][打call][打call]制作不易，可以来看看我的拙作吗BV137411C7o1（在我的评论区留下你的足迹吧）[doge][doge][doge]']"
NBA2K20之街头篮球第二期,2020-03-28 21:12:00,"['NBA2K', '单机游戏', '游戏', '单机游戏', '单机联机']",求三连！求关注！,"['NBA2K20之街头篮球第一期', '赏心悦目的一场街头篮球（2k20）', 'NBA2k街头篮球', '【中英双语】Minecraft将进行“矿洞”更新？', '粉丝发给我一个网站，我不相信这真能免费领玛莎拉蒂', 'NBA2K20之挑战传奇小前锋第四期', 'NBA2K20之挑战传奇小前锋第五期', '【元歌VS元歌】我杀我自己？不！是你杀你自己？！', '国产CPU战平i5-7400？兆芯KX-U6780A首发评测!中国芯崛起！', '歇后语战争！路人遭殃！', '【余小C】读粉丝离谱ID  直播间都快没了 最后都急了！这人还要一直送送送...', '神界原罪2最高难度荣誉模式38分钟速通【进阶版】', '【RD】当我用全青铜阵容出战,而匹配到了粉钻字母哥对手的时候..一场残酷的杀戮开始了...', '这！就是灌篮 NCAA球员Adragon周楷恒2019全场比赛集锦！', '【羽球思密达】羽球VS棒球 羽毛球不愧是球类速度之王！']",100000521,30,2,2,2,2,0,3,['白嫖不是好人哦']
无解得马克笔上色,2020-03-28 18:55:57,"['手绘', '绘画', '生活', '绘画', '马克笔', '绘画过程', '上色', '景观设计', '手绘视频']",微信交流18763821535,"['没有人比我更懂绘画！什么叫绘画大触！', '【马克笔上色分享】这次单画一个头发～', '马克笔如何画一个美女【原创】', '马克笔手绘苏州平江路', '看完这个视频，你还敢说自己会透视么？【合尚教育】', '在卫生纸上画99位《王者荣耀》英雄  | 创意手绘 | · 七', '马克笔建筑手绘', '牛逼哄哄的马克笔建筑手绘，教你怎样上色~', '新手入坑必看！画漫画到底该用什么工具？', '【景观平面】超简单的植物平面图例上色（第58期）', '景观线稿上色示范', '【马克笔手绘】室内手绘马克笔上色06[正常速度+讲解]', '【马克笔】用马克笔完成一张蝴蝶忍', '【马克笔手绘】——景观水体上色', '产品设计手绘马克笔上色', '网友想看马克笔木纹表现技法！今天他来了。', '【马克笔】可可萝酱', '我画我自己画我自己', '[景观手绘]马克笔上色技法（中篇）马克笔就是应该这样玩！关注@景观设计站  公主号', '景观单体植物线稿+上色', '这个场景大家还熟悉吗']",100000527,265,0,3,7,2,0,7,"['怎么说呢，我感觉超厉害的[鼓掌][鼓掌]', '啊好强啊']"
《当你老了》莫文蔚-费玉清,2020-03-28 19:39:24,"['莫文蔚', '费玉清', '音乐', '音乐现场', '音乐现场', '全民音乐UP主', '当你老了']",,"['让你笑到岔气！那些中文十级翻译的英文歌', '莫文蔚的当你老了', '莫文蔚&费玉清 合唱 《当你老了》', '莫文蔚和小哥(费玉清)合唱《当你老了》，众多明星听的如痴如醉。', '【姚贝娜】[2014央视春晚]歌曲《天耀中华》 [超清1080p]', '当你老了 央视春晚 现场版 莫文蔚', '【莫文蔚演唱会161008】与嘉宾费玉清合唱广岛之恋和当你老了', '费玉清独家前列腺保养秘方；看见刘嘉玲莫文蔚赵雅芝就发车', '最近很火的10首吹口哨歌曲！《杀死比尔》这段吹口哨最为经典！', '费玉清告别演唱会《原乡人》', '当他出场的时候，我就知道稳了', '当你老了费玉清', '莫文蔚与费玉清《当你老了》唱出了精髓 直逼江一燕的眼泪', '【720P】《中国好歌曲》暖心金曲赵照《当你老了》刘欢/周华健/蔡健雅/杨坤', '一听就会爱上的声音。却因吸烟太多给毒害了！！', '立陶宛跳高美女-青涩又英气的初恋脸', '原唱怎么唱都不火！翻唱开口瞬间走红，网友：给原唱留条活路吧', '费玉清模仿陈小云演唱《爱情恰恰》这也太搞笑了', '张碧晨：我是专业歌手，轻易不笑场！腾格尔：那是你没遇见我！', '今天来学唱一下杨千嬅小姐姐的《处处吻》 ，【黄龄】#浴室音乐会#时间！']",100000530,61,0,1,2,0,1,2,['这两位真的老了']
詹姆斯化身直播老铁聊疫期生活,2020-03-28 18:40:32,"['詹姆斯', 'NBA', '篮球', '体育', '生活', '运动', '勒布朗詹姆斯']",https://m.weibo.cn/6499653743/4487024209328856,"['【勒布朗詹姆斯/超燃】第一秒燃到最后一秒', '【中英文双字幕】勒布朗-詹姆斯首次直播', '我看到你还在奋力拼搏', 'Z哥 2020.04.18 直播录屏 PC版', '【芝士中字】库里《Stephen Vs The Game》终章', '柯凡首次直播回应录音门，詹姆斯球迷惹不得？', '詹姆斯直播全过程，太憨憨了。', '勒布朗詹姆斯因记者问白痴问题而发火', '【中字】老詹直播带货，这几双Air Max买它！买它！买它！', '全美最搞笑NBA记者 连续六年采访詹姆斯失败', '詹姆斯直播', '良心代言人 勒布朗直播秀詹姆斯15 （反正我也买不起）', 'Taco哥詹姆斯ins直播回顾，证明身体刚刚的！熟悉的表情包又重现', '儿子的这个回答，瓜哥心态崩了！老詹倒是乐疯了', '【布朗尼詹姆斯】有他爹内味儿了。', '性感模特公开挑逗约库里？NBA场边吸人眼球的美女球迷们！', '詹姆斯在家里开直播', '詹姆斯家中地下车库豪车 各种名鞋被熊孩子曝光！', '那么多年了，你真的一点没变–詹姆斯', '詹姆斯到哪都有人对暗号，太好玩了']",100000542,249,0,3,5,1,0,10,"['av100000542', '是tiktok吧', '多整点球星日常，三连大大的有']"
【华酱的口语练习存档004】coach shane's Daily English Dictation004,2020-03-28 19:44:43,"['英语口语', '生活', '其他', '加油2020-VLOG挑战', '学习', '生活', '生活记录']","个人练习英语口语存档，发音方面的问题欢迎大家指正～
coach shane’s Daily English Dictation 原链接BV1U7411a7xG
听我的，都去给shane老师捧场！
练习时间：20200328","['漂亮的发发', 'shane口语表达13-18//练习用', '170+集 牛津在线英语课程 Oxford online English 【英文cc字幕】', '不光传授了知识，还教会了生活', '演示‖医学微生物学‖山医基础医学院‖学习通', 'shane口语表达01-06//练习用', '『生活记录』让每个平凡的日子熠熠生辉。', 'wswDY', '高中学习该用哪些公众号？微信学习公众号推荐', 'shane口语表达19-24//练习用', '公园的鸭鸭！快乐嫖鸭鸭之公园', '【带画师】教你画头像', '200718mydy2.0', '我回中国的机票被取消了...', '【63集全】油管最好的 精听跟读 0基础英语训练story', '乳腺科男医学生 的日常 一', 'shane口语表达07-12//练习用', '【网盘化】20200717my//dayi', '微生物 考试原题？翻一翻医学微生物学习题册//学习vlog', '白俄罗斯表妹来中国小伙家做客，看看小伙请表妹吃什么中国美食？']",100000554,15,0,0,1,2,0,2
勇敢者游戏 高燃混剪 再战癫疯,2020-03-28 19:55:03,"['影视混剪', '影视', '影视剪辑', '电影剪辑', '剪辑', '电影', '影视剪影', '混剪', '勇敢者游戏']",勇敢者游戏 高燃混剪 再战癫疯,"['《夺冠》电影独家热播中！', '【混剪/高燃】请回答2008-2020', '这就是群星踩点的力量吗？？？', '励志混剪  送给即将考研的莘莘学子', '【高考励志燃向混剪】反正一无所有 何不拼一把 2021高考加油！', '【鹿晗×周迅】请把我忘记 | 无法再次拥抱你，只好心痛告别你', '这TM才是后宫佳丽三千！！混剪', '“前方高能，疯狂只是爱情的圆舞曲罢了！”', '卧槽！！这TM才是人间富贵花?！婊气冲天！', '“遗憾吗，我们就这样莫名其妙的谁也不喜欢谁了。”', '星之陨落，献给小天狼星【哈利波特】', '『第一眼就喜欢上的人 怎么甘心只做朋友』— 小妇人 °', '西装金毛 少女杀手丨信条Robert Pattinson混剪', '“不自律？那这气质和魅力你肯定学不来！”', '【国家宝藏第三季预热】富大龙角色混剪', '【2020年度混剪】魔幻现实主义之年', '我山海而来，点墨而去◆迪丽热巴舞武混剪‖极致踩点◆视听盛宴', '这才叫SuperHero⚠️【漫威高燃/衔接踩点】', '“我做了一个五千年的梦”', '【电影里的孤独】特供孤独的你。', '【小妇人】【Amy】做一个真诚坦荡的人']",100000556,29,0,0,0,0,0,0
成都特色美食“伤心凉粉”，辣得直流泪，调料渣渣都舍不得扔,2020-03-28 18:48:46,"['川菜', '小吃', '美食', '美食', '美食侦探', '成都', '凉粉', '成都美食', '伤心凉粉']",成都特色美食“伤心凉粉”，辣得直流泪，调料渣渣都舍不得扔,"['我这碗伤心凉粉不去开个店天理难容啊', '【小高姐】凉粉 透明且有韧性的凉粉做法', '“万能的调料汁”，教你最正宗的做法，拌啥都好吃，味道真的绝了', '炎炎夏日怎能错过一碗【伤心凉粉】！好吃到你落泪！', '这才是红薯凉粉最正宗的做法，劲道爽滑，保证不开裂，看完就会', '四川街头小吃，伤心凉粉，辣到想哭，5元一碗顾客爆满', '【外卖plus】全网最强一点点奶茶教程！外卖不配送，那就自己做吧！', '原来凉粉做法这么简单，掌握好水和淀粉的比例，做出来的凉粉Q弹爽滑', '【二更】成都伤心酸辣粉，吃完的人都留下了眼泪', '做好口水鸡，三步就搞定！', '自制5斤手工凉粉，超小厨做四川特辣“伤心凉粉”小米辣真安逸', '一碗「伤心凉粉」没被辣哭，也被好吃得感动到哭', '正宗的【伤心凉粉】，就该酝酿好伤心的情绪再来做！', '一碗伤心凉粉，好吃到泪如雨下', '超大份的“蒜蓉粉丝蒸扇贝”，用了足足一斤扇贝肉，这味道太绝了', '东北拉皮、伤心凉粉 面皮都用这款凉皮汁 6款常用料调出万能汁', '橡子凉粉，难得一见的山野美味', '［伤心凉粉］一吃到就泪目的凉粉，还不快来试试？', '进 口 猪 儿 虫', '老西安夏天最爱小吃，吃法讲究不能乱搅，芥末铺满碗吃的直流泪']",100000559,225,0,1,4,4,1,2,['流泪[怪我咯]']
NTT東日本「おまかせデータレスPC」突入篇＆次なる突入篇,2020-03-28 19:00:13,"['生活', '日常', '日本广告', 'かまいたち', '山内健司', '濱家隆一', 'NTT東日本', '鎌鼬']",https://www.youtube.com/watch?v=P-JiQXra4fY&list=PLwPOTZS6iKJy-FDWvusvqeoYR1KrCte65,"['[CM] 佐藤健  NTT東日本', '【記憶接龍】鐮鼬的記憶力對決！', '20200406 アッという間シアター ☆秒速エンタSHOW!鎌鼬cut', '20200428 教えてもらう前と後 鎌鼬cut', '20200326 人间观察 鎌鼬cut', 'NTT  广告 渡辺謙 本田圭佑 「Strong」篇', '【中字】pekopa修平与杰尼斯 设想一下杰尼斯の修平', '铁筋base 鎌鼬出演合集', '2019年第17-18周日本广告精选', '【Ai崩壊!】鐮鼬卡啦OK得分不到90不回家！（后編）', '【4431字幕组】奥黛丽 漫才「堵车」20121223 北野演芸館5', '[能年玲奈][NONKNOCK字幕组]『映画秘宝』復活動画!!!', '【中字】试着选出了M-1大奖赛 2019的5040组中的倒数第一名【后篇】', '【無伴奏卡啦OK】鐮鼬卡啦OK得分不到90不回家！（前編）', '【NISSAN】新型スカイラインx格付けチェック 鎌鼬', '20200503 ポケモンの家あつまる？鎌鼬cut', '【贤七】20170327 若林正恭、満島真之介【人力字幕组】', 'たけしのこれがホントのニッポン芸能史「ツッコミ」 20200321', '20200422 天才てれびくんhello, 鎌鼬cut', '20200823 エンタで24時間 鎌鼬cut【短剧 CD店】']",100000563,235,0,1,3,3,0,4,"['半泽的梗吗[笑哭]', '哇啊啊啊 是镰鼬的地上波广告？终于看到了 感谢up主[爱心][星星眼]']"
【参谋电影】《看不见的客人》谎言终究无法被填满，破绽会被放大直至真相暴露,2020-03-28 20:55:20,"['电影解说', '影评', '影视', '影视杂谈', '恐怖', '原创', '悬疑', '烧脑', '电影', '悬疑片', '速看电影', '看不见的客人']","《看不见的客人》是奥里奥尔·保罗执导，马里奥·卡萨斯、阿娜·瓦格纳、芭芭拉·蓝妮、何塞·卡罗纳多主演的悬疑电影。

该片讲述了企业家艾德里安在事业如日中天之时被卷入一桩谋杀案中，为了洗脱罪名，他请来了金牌女律师弗吉尼亚为自己辩护。

该片于2017年1月6日在西班牙上映；2017年9月15日中国大陆上映。","['《夺冠》电影独家热播中！', '都说不同智商，看完结局不一样，我这IQ够用么……《禁闭岛》全细节解读', '别因为烂名字错过一部好片，烧脑的黑客电影，剧情反转到怀疑人生', '【假装讲电影】亲闺女在父亲坟头蹦迪！关键父亲还没死透！', '【唐唐】最刺激的越狱 爆笑解说经典老片《亡命之计》', '推理过程渗人，结局石破天惊的硬核本格神作《解体诸因·迅速》深度解读', '少女画下四个自杀现场，最后也死在自己的油画里，结局让人意难平', '壁炉中发现被藏十年的女孩，引来令人绝望的复仇，反正我看哭了', '《捉迷藏》目睹母親殘死後，小女孩总说衣柜有人，爸爸以为她精神分裂，真相却并非如此！高分惊悚烧脑片，智商150才能猜到结局！', '豆瓣9.6分，排行榜第一的悬疑片，究竟讲了一个多牛的故事？', '日本棋王用真人下棋，每输一步，就会有一个人被杀死！', '少女被被喂兽药十多年，揭晓真相令人头皮发麻', '如果这部电影讲的只是爱情，我就不会看它十遍了！豆瓣8.6分', '国产悬疑佳作《心宅猎人》，冯小刚监制，号称民国版“盗梦空间”，越看越上头！', '【假装讲电影】骗子！说好的喜剧，让我哭崩了！竟是一部全程无反派的电影~', '《爵迹2：冷血狂宴》一部催吐神剧，郭敬明良心之作，毕竟催吐药12块你买不来', '【刘哔】搞笑吐槽《回到中国》，我翻开这部烂片全都是二鬼子对我们的恶意！', '她看到姐姐在下人面前衣冠不整，竟用谎言毁掉两人的人生！', '【阿成】真实事件改编，一群狗拯救一座城，看到最后绷不住了', '【虫哥】童年经典快节奏复仇武侠电影《六指琴魔》，这个女人简直秒天秒地~', '神脑洞科幻片，沙漠中出现神秘“镜子”，镜中是另一个世界']",100000568,29,0,0,1,0,0,5
低级失误门将,2020-03-28 18:37:44,"['游戏', '网络游戏', '网络游戏']",-,"['fifa', 'FIFA0616', '【糖豆人】无法届到的终点~A酱的一生之敌', '离谱！绿老师为了金币对雨辰大打出手！', '当（叙利亚少女）发动双马尾攻击', '【原神搬运】外网有趣集锦#43', '怀旧服NAXX   法师单刷，冰冻符文 3个区', '【屎O说】没有团本的网游，当然是缺少灵魂哒！', '钟离重做？小心陷阱 可能是画饼 别好了伤疤忘了疼 一张图片扭转风评？米哈游什么尿性都忘了吗', '俯瞰宇宙不过如此！魔兽世界中十大绝美风景！绝了！', '钟离重做先别信，可能是陷阱！为了最后冲业绩 我将带头冲锋！', 'CF：火线史上最被元首【痴迷】&最能“折腾”人的武器，你用过么？', '“武  器  之  亡”', '宝哥一开播！发现自己被免费荧光棒送进了年度！直接懵了！', '震惊！全网最详细搬砖装备攻略来啦！！！', '【熟肉第四季】如果生活就像AmongUs一样【CC双语字幕】If Everything Was Like Among Us 4', '超远距离射门', 'NMD，对不起哥，我对不起NM!', '坦克世界圣诞节官方强行修改内容，不要再被当猴耍了', 'DNF：国服12月10日活动教学！2分钟就玩完了。。。。']",100000569,13,0,0,0,0,0,0
《二十不惑》剧组 晓彤庚希趣味采访,2020-03-28 19:04:28,"['关晓彤', '影视', '影视剪辑', '剪辑', '二十不惑剧组', '李庚希']",-,"['《夺冠》电影独家热播中！', '李庚希 采访合辑 part 1', '李庚希你为什么怎么可爱鸭ớ ₃ờ', '【李庚希】15s心动镜头/元气少女的拍照日常', '《小欢喜》乔英子来了！成熟冷艳李庚希本人没错了', '二十不惑(又站错cp系列)‖不会吧不会吧不会只有我一个人嗑到了梁爽和段振宇吧', '【白宇】聊撩料，地铁发糖之后的bygg好甜呀，说到卜老师真是好欠揍啊', '【李庚希 采访】爱奇艺娱乐专访：在线支招英子心要达，东北话很亲切', '【李庚希】20岁生贺视频', '【李庚希 采访】 可爱泡泡冒出屏幕', '【李庚希】《二十不惑》李庚希“罗艳”cut合集', '【专访剧透】卜冠今：姜小果从头到尾都没谈恋爱【周总段振宇最少选一个吧！呜呜呜】【二十不惑】', '【一世庚希 不离不弃】【庚澈】一个让你前一秒嚎啕大哭，后一秒让你笑得丧心病狂的视频', '【姚弛】除了照骗还有什么···', '【帧没想到】专访李庚希：请问自己嗑自己CP是怎样一种体验', '《悲伤逆流成河》齐铭、易遥趣味采访精剪，看看他们戏外多可爱！！', '【李庚希专访】这么可爱又真实的李庚希谁不爱', '官方认证，方一凡丶乔英子，李庚希采访中被房CP甜到', '乔英子可爱的弟弟李庚希接受【星月Show2019】专访', '【关晓彤】200123 “95拜年梗”×《二十不惑》剧组拜年', '李庚希《宠坏》']",100000574,5246,3,3,7,0,0,34,['这好像不是二十不惑的吧？这个是演员不ng的']
